2021-03-10 19:16:59,605 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:16:59,605 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: status
2021-03-10 19:17:07,373 DEBUG   SenderThread:3012 [sender.py:send():122] send: telemetry
2021-03-10 19:17:07,376 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: poll_exit
2021-03-10 19:17:07,873 DEBUG   SenderThread:3012 [sender.py:send():122] send: exit
2021-03-10 19:17:07,873 INFO    SenderThread:3012 [sender.py:send_exit():200] handling exit code: 0
2021-03-10 19:17:07,873 INFO    SenderThread:3012 [sender.py:send_exit():208] send defer
2021-03-10 19:17:07,874 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:17:07,874 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: poll_exit
2021-03-10 19:17:07,875 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: defer
2021-03-10 19:17:07,875 INFO    HandlerThread:3012 [handler.py:handle_request_defer():115] handle defer: 0
2021-03-10 19:17:07,875 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:17:07,875 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: defer
2021-03-10 19:17:07,875 INFO    SenderThread:3012 [sender.py:send_request_defer():217] handle sender defer: 0
2021-03-10 19:17:07,875 INFO    SenderThread:3012 [sender.py:send_request_defer():253] send defer: 1
2021-03-10 19:17:07,876 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: defer
2021-03-10 19:17:07,876 INFO    HandlerThread:3012 [handler.py:handle_request_defer():115] handle defer: 1
2021-03-10 19:17:07,876 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:17:07,876 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: defer
2021-03-10 19:17:07,876 INFO    SenderThread:3012 [sender.py:send_request_defer():217] handle sender defer: 1
2021-03-10 19:17:07,877 INFO    SenderThread:3012 [sender.py:send_request_defer():253] send defer: 2
2021-03-10 19:17:07,877 DEBUG   HandlerThread:3012 [handler.py:handle_request():101] handle_request: defer
2021-03-10 19:17:07,877 INFO    HandlerThread:3012 [handler.py:handle_request_defer():115] handle defer: 2
2021-03-10 19:17:07,877 DEBUG   SenderThread:3012 [sender.py:send():122] send: request
2021-03-10 19:17:07,877 DEBUG   SenderThread:3012 [sender.py:send_request():131] send_request: defer
2021-03-10 19:17:07,877 INFO    SenderThread:3012 [sender.py:send_request_defer():217] handle sender defer: 2
